Antecedents,Consequents,Confidence,Lift,Classification
"LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES",STRAWBERRY LUNCH BOX WITH CUTLERY,0.625,7.934027777777778,Medium
"CHILDRENS CUTLERY DOLLY GIRL, CHILDRENS CUTLERY SPACEBOY, REGENCY CAKESTAND 3 TIER",PLASTERS IN TIN SPACEBOY,0.625,5.829081632653061,Medium
"LUNCH BOX WITH CUTLERY RETROSPOT, PACK OF 20 NAPKINS RED APPLES","STRAWBERRY LUNCH BOX WITH CUTLERY, ROUND SNACK BOXES SET OF4 WOODLAND",0.625,14.28125,Medium
"LUNCH BAG SPACEBOY DESIGN, SPACEBOY LUNCH BOX","CHILDRENS CUTLERY DOLLY GIRL, CHILDRENS CUTLERY SPACEBOY",0.5555555555555555,14.104938271604935,Medium
"CHILDRENS CUTLERY DOLLY GIRL, SPACEBOY LUNCH BOX","LUNCH BAG SPACEBOY DESIGN, CHILDRENS CUTLERY SPACEBOY",0.625,57.125,Medium
"LUNCH BOX WITH CUTLERY RETROSPOT, PLASTERS IN TIN CIRCUS PARADE","ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",0.625,4.760416666666667,Medium
"STRAWBERRY LUNCH BOX WITH CUTLERY, LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND",PLASTERS IN TIN CIRCUS PARADE,0.5555555555555555,4.7903563941299785,Medium
"STRAWBERRY LUNCH BOX WITH CUTLERY, PLASTERS IN TIN CIRCUS PARADE, ROUND SNACK BOXES SET OF4 WOODLAND",LUNCH BOX WITH CUTLERY RETROSPOT,0.625,9.849137931034482,Medium
"PLASTERS IN TIN CIRCUS PARADE, LUNCH BOX WITH CUTLERY RETROSPOT","STRAWBERRY LUNCH BOX WITH CUTLERY, ROUND SNACK BOXES SET OF4 WOODLAND",0.625,14.28125,Medium
"LUNCH BOX WITH CUTLERY RETROSPOT, CHILDRENS CUTLERY CIRCUS PARADE","CHILDRENS CUTLERY DOLLY GIRL, WOODLAND PARTY BAG + STICKER SET",0.625,35.703125,Medium
"CHILDRENS CUTLERY DOLLY GIRL, WOODLAND PARTY BAG + STICKER SET","LUNCH BOX WITH CUTLERY RETROSPOT, CHILDRENS CUTLERY CIRCUS PARADE",0.625,35.703125,Medium
"LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF 4 FRUITS","ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES",0.4666666666666667,12.545098039215686,Medium
"LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",ROUND SNACK BOXES SET OF 4 FRUITS,0.625,3.967013888888889,Medium
"ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES",LUNCH BOX WITH CUTLERY RETROSPOT,0.6363636363636364,10.0282131661442,Medium
"LUNCH BOX WITH CUTLERY RETROSPOT, ROUND SNACK BOXES SET OF4 WOODLAND, ROUND SNACK BOXES SET OF 4 FRUITS",PACK OF 20 NAPKINS RED APPLES,0.5384615384615384,9.113960113960113,Medium
"COFFEE MUG APPLES DESIGN, COFFEE MUG PEARS  DESIGN, PACK OF 20 NAPKINS RED APPLES",WRAP RED APPLES,0.625,15.032894736842106,Medium
"COFFEE MUG PEARS  DESIGN, PACK OF 20 NAPKINS RED APPLES","COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.5555555555555555,16.925925925925924,Medium
"COFFEE MUG PEARS  DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND","COFFEE MUG APPLES DESIGN, PACK OF 20 NAPKINS RED APPLES",0.5,20.772727272727273,Medium
"COFFEE MUG APPLES DESIGN, PACK OF 20 NAPKINS RED APPLES","COFFEE MUG PEARS  DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.45454545454545453,20.772727272727273,Medium
"COFFEE MUG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND, PACK OF 20 NAPKINS RED APPLES",COFFEE MUG PEARS  DESIGN,0.625,15.868055555555555,Medium
"COFFEE MUG APPLES DESIGN, COFFEE MUG PEARS  DESIGN, PACK OF 20 NAPKINS RED APPLES",ROUND SNACK BOXES SET OF4 WOODLAND,0.625,2.5502232142857144,Medium
"COFFEE MUG APPLES DESIGN, COFFEE MUG PEARS  DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",PACK OF 20 NAPKINS RED APPLES,0.5555555555555555,9.403292181069958,Medium
"OVEN MITT APPLES DESIGN, PACK OF 20 NAPKINS RED APPLES","COFFEE MUG APPLES DESIGN, COFFEE MUG PEARS  DESIGN",0.5555555555555555,15.868055555555554,Medium
"COFFEE MUG PEARS  DESIGN, PACK OF 20 NAPKINS RED APPLES","COFFEE MUG APPLES DESIGN, OVEN MITT APPLES DESIGN",0.5555555555555555,42.31481481481481,Medium
"COFFEE MUG APPLES DESIGN, PACK OF 20 NAPKINS RED APPLES","COFFEE MUG PEARS  DESIGN, OVEN MITT APPLES DESIGN",0.45454545454545453,41.54545454545455,Medium
"LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",STRAWBERRY CHARLOTTE BAG,0.625,23.802083333333336,Medium
"COFFEE MUG APPLES DESIGN, COFFEE MUG PEARS  DESIGN, PACK OF 20 NAPKINS RED APPLES",OVEN MITT APPLES DESIGN,0.625,20.401785714285715,Medium
"LUNCH BAG WOODLAND, STRAWBERRY CHARLOTTE BAG","ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",0.625,9.849137931034482,Medium
CHOCOLATE BOX RIBBONS,"ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND, SCANDINAVIAN REDS RIBBONS",0.4117647058823529,26.88235294117647,Medium
"CHOCOLATE BOX RIBBONS, SCANDINAVIAN REDS RIBBONS","ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",0.5833333333333334,4.443055555555556,Medium
"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG","LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND",0.5,13.441176470588236,Medium
STRAWBERRY CHARLOTTE BAG,"LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",0.4166666666666667,23.802083333333336,Medium
"LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",WOODLAND PARTY BAG + STICKER SET,0.625,9.213709677419354,Medium
"LUNCH BAG WOODLAND, WOODLAND PARTY BAG + STICKER SET","ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",0.625,9.849137931034482,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, CHOCOLATE BOX RIBBONS","SAVE THE PLANET COTTON TOTE BAG, ROUND SNACK BOXES SET OF 4 FRUITS",0.625,47.60416666666667,Medium
"ROUND SNACK BOXES SET OF 4 FRUITS, CHOCOLATE BOX RIBBONS","SAVE THE PLANET COTTON TOTE BAG, ROUND SNACK BOXES SET OF4 WOODLAND",0.625,23.802083333333336,Medium
"SAVE THE PLANET COTTON TOTE BAG, ROUND SNACK BOXES SET OF4 WOODLAND","ROUND SNACK BOXES SET OF 4 FRUITS, CHOCOLATE BOX RIBBONS",0.4166666666666667,23.802083333333336,Medium
"WOODLAND PARTY BAG + STICKER SET, WOODLAND CHARLOTTE BAG","LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND",0.625,16.801470588235293,Medium
"ROUND SNACK BOXES SET OF 4 FRUITS, CHOCOLATE BOX RIBBONS, ROUND SNACK BOXES SET OF4 WOODLAND",SAVE THE PLANET COTTON TOTE BAG,0.625,16.801470588235293,Medium
"RED RETROSPOT CUP, RED RETROSPOT MINI CASES","ROUND SNACK BOXES SET OF 4 FRUITS, WOODLAND CHARLOTTE BAG",0.625,13.601190476190476,Medium
"ROUND SNACK BOXES SET OF 4 FRUITS, RED RETROSPOT MINI CASES","RED RETROSPOT CUP, WOODLAND CHARLOTTE BAG",0.4166666666666667,17.310606060606062,Medium
"RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",RED RETROSPOT MINI CASES,0.625,9.520833333333334,Medium
"SPACEBOY LUNCH BOX, 6 RIBBONS RUSTIC CHARM","ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK",0.5,32.642857142857146,Medium
"GUMBALL COAT RACK, 6 RIBBONS RUSTIC CHARM","ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, SPACEBOY LUNCH BOX",0.625,35.703125,Medium
"BLUE HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM","ROUND SNACK BOXES SET OF4 WOODLAND, CARD CIRCUS PARADE",0.5555555555555555,21.157407407407405,Medium
"GUMBALL COAT RACK, SPACEBOY LUNCH BOX","ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, 6 RIBBONS RUSTIC CHARM",0.45454545454545453,25.96590909090909,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, CARD CIRCUS PARADE","BLUE HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM",0.4166666666666667,21.15740740740741,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, BLUE HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM",CARD CIRCUS PARADE,0.625,16.801470588235293,Medium
"BLUE HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM","RED  HARMONICA IN BOX, CARD CIRCUS PARADE",0.5555555555555555,42.31481481481481,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, SPACEBOY LUNCH BOX","RED  HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM",0.625,31.73611111111111,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, 6 RIBBONS RUSTIC CHARM","RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",0.625,35.703125,Medium
"RED  HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM","BLUE HARMONICA IN BOX, CARD CIRCUS PARADE",0.5555555555555555,50.77777777777777,Medium
"REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK","SPACEBOY LUNCH BOX, ROUND SNACK BOXES SET OF4 WOODLAND, 6 RIBBONS RUSTIC CHARM",0.4166666666666667,21.15740740740741,Medium
"6 RIBBONS RUSTIC CHARM, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX","REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX",0.5555555555555555,36.269841269841265,Medium
"6 RIBBONS RUSTIC CHARM, RED  HARMONICA IN BOX, BLUE HARMONICA IN BOX",CARD CIRCUS PARADE,0.625,16.801470588235293,Medium
"REGENCY CAKESTAND 3 TIER, SPACEBOY LUNCH BOX","ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM",0.4166666666666667,23.802083333333336,Medium
"6 RIBBONS RUSTIC CHARM, SPACEBOY LUNCH BOX","ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, RED  HARMONICA IN BOX",0.5,38.083333333333336,Medium
"RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX","ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, 6 RIBBONS RUSTIC CHARM",0.625,35.703125,Medium
"RED  HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM","ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, SPACEBOY LUNCH BOX",0.5555555555555555,31.736111111111107,Medium
"SPACEBOY LUNCH BOX, ROUND SNACK BOXES SET OF4 WOODLAND, 6 RIBBONS RUSTIC CHARM","ROBOT BIRTHDAY CARD, SPACEBOY BIRTHDAY CARD",0.5555555555555555,25.388888888888886,Medium
"WHITE SPOT RED CERAMIC DRAWER KNOB, SPACEBOY LUNCH BOX",WHITE SPOT BLUE CERAMIC DRAWER KNOB,0.6666666666666666,19.041666666666668,Medium
"WHITE SPOT BLUE CERAMIC DRAWER KNOB, WHITE SPOT RED CERAMIC DRAWER KNOB",SPACEBOY LUNCH BOX,0.4615384615384615,4.48772504091653,Medium
"STRAWBERRY LUNCH BOX WITH CUTLERY, SPACEBOY LUNCH BOX",WOODLAND CHARLOTTE BAG,0.5555555555555555,4.377394636015325,Medium
"STRAWBERRY LUNCH BOX WITH CUTLERY, WOODLAND CHARLOTTE BAG",SPACEBOY LUNCH BOX,0.625,6.077127659574468,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM","REGENCY CAKESTAND 3 TIER, SPACEBOY LUNCH BOX",0.625,23.802083333333336,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX","BLUE HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM",0.5384615384615384,27.34188034188034,Medium
"RED  HARMONICA IN BOX, BLUE HARMONICA IN BOX","ROUND SNACK BOXES SET OF4 WOODLAND, 6 RIBBONS RUSTIC CHARM",0.5384615384615384,15.379807692307692,Medium
"REGENCY CAKESTAND 3 TIER, SPACEBOY LUNCH BOX","ROUND SNACK BOXES SET OF4 WOODLAND, GUMBALL COAT RACK, 6 RIBBONS RUSTIC CHARM",0.4166666666666667,38.083333333333336,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG, BLUE HARMONICA IN BOX",6 RIBBONS RUSTIC CHARM,0.625,6.077127659574468,Medium
"RED  HARMONICA IN BOX, GUMBALL COAT RACK","6 RIBBONS RUSTIC CHARM, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",0.625,31.73611111111111,Medium
"BLUE HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM","ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",0.6666666666666666,9.520833333333334,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, BLUE HARMONICA IN BOX","6 RIBBONS RUSTIC CHARM, SPACEBOY LUNCH BOX",0.4,18.28,Medium
"6 RIBBONS RUSTIC CHARM, SPACEBOY LUNCH BOX","ROUND SNACK BOXES SET OF4 WOODLAND, BLUE HARMONICA IN BOX",0.6,18.28,Medium
"6 RIBBONS RUSTIC CHARM, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",BLUE HARMONICA IN BOX,0.6666666666666666,13.848484848484848,Medium
"BLUE HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM","ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",0.5555555555555555,4.231481481481481,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, 6 RIBBONS RUSTIC CHARM","GUMBALL COAT RACK, SPACEBOY LUNCH BOX",0.625,25.96590909090909,Medium
"ROUND SNACK BOXES SET OF 4 FRUITS, 6 RIBBONS RUSTIC CHARM","ROUND SNACK BOXES SET OF4 WOODLAND, BLUE HARMONICA IN BOX",0.45454545454545453,13.84848484848485,Medium
"ROUND SNACK BOXES SET OF 4 FRUITS, BLUE HARMONICA IN BOX","ROUND SNACK BOXES SET OF4 WOODLAND, 6 RIBBONS RUSTIC CHARM",0.5,14.28125,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, BLUE HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM",ROUND SNACK BOXES SET OF 4 FRUITS,0.625,3.967013888888889,Medium
"ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND, 6 RIBBONS RUSTIC CHARM",BLUE HARMONICA IN BOX,0.5,10.386363636363637,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, SPACEBOY LUNCH BOX","GUMBALL COAT RACK, 6 RIBBONS RUSTIC CHARM",0.625,35.703125,Medium
"ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND, BLUE HARMONICA IN BOX",6 RIBBONS RUSTIC CHARM,0.5,4.861702127659575,Medium
"BLUE HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM","RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",0.5555555555555555,31.736111111111107,Medium
"6 RIBBONS RUSTIC CHARM, SPACEBOY LUNCH BOX","RED  HARMONICA IN BOX, BLUE HARMONICA IN BOX",0.5,17.576923076923077,Medium
"BLUE HARMONICA IN BOX, SPACEBOY LUNCH BOX","RED  HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM",0.625,31.73611111111111,Medium
"RED  HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM","BLUE HARMONICA IN BOX, SPACEBOY LUNCH BOX",0.5555555555555555,31.736111111111107,Medium
"RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX","BLUE HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM",0.625,31.73611111111111,Medium
"SPACEBOY LUNCH BOX, ROUND SNACK BOXES SET OF4 WOODLAND, 6 RIBBONS RUSTIC CHARM","REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK",0.5555555555555555,21.157407407407405,Medium
"6 RIBBONS RUSTIC CHARM, RED  HARMONICA IN BOX, BLUE HARMONICA IN BOX",SPACEBOY LUNCH BOX,0.625,6.077127659574468,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, 6 RIBBONS RUSTIC CHARM","RED  HARMONICA IN BOX, BLUE HARMONICA IN BOX",0.4375,15.379807692307692,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, BLUE HARMONICA IN BOX","RED  HARMONICA IN BOX, 6 RIBBONS RUSTIC CHARM",0.4666666666666667,23.696296296296296,Medium
"SPACEBOY CHILDRENS CUP, SPACEBOY LUNCH BOX",WOODLAND  STICKERS,0.5,13.441176470588236,Medium
"WOODLAND  STICKERS, SPACEBOY LUNCH BOX",SPACEBOY CHILDRENS CUP,0.625,14.28125,Medium
"WOODLAND  STICKERS, SPACEBOY LUNCH BOX",SPACEBOY CHILDRENS BOWL,0.625,15.032894736842106,Medium
"SPACEBOY CHILDRENS BOWL, SPACEBOY LUNCH BOX",WOODLAND  STICKERS,0.5555555555555555,14.934640522875814,Medium
"RED TOADSTOOL LED NIGHT LIGHT, PLASTERS IN TIN CIRCUS PARADE","PLASTERS IN TIN WOODLAND ANIMALS, ALARM CLOCK BAKELIKE PINK, REGENCY CAKESTAND 3 TIER",0.4166666666666667,38.083333333333336,Medium
"PLASTERS IN TIN WOODLAND ANIMALS, ALARM CLOCK BAKELIKE PINK","RED TOADSTOOL LED NIGHT LIGHT, PLASTERS IN TIN CIRCUS PARADE, REGENCY CAKESTAND 3 TIER",0.45454545454545453,29.675324675324674,Medium
"ALARM CLOCK BAKELIKE PINK, PLASTERS IN TIN CIRCUS PARADE","RED TOADSTOOL LED NIGHT LIGHT, PLASTERS IN TIN WOODLAND ANIMALS, REGENCY CAKESTAND 3 TIER",0.5555555555555555,42.31481481481481,Medium
SET/10 RED POLKADOT PARTY CANDLES,"SET/10 PINK POLKADOT PARTY CANDLES, SET/10 BLUE POLKADOT PARTY CANDLES",0.4090909090909091,15.579545454545457,Medium
SET/10 BLUE POLKADOT PARTY CANDLES,"SET/10 PINK POLKADOT PARTY CANDLES, SET/10 RED POLKADOT PARTY CANDLES",0.6000000000000001,24.92727272727273,Medium
SET/10 PINK POLKADOT PARTY CANDLES,"SET/10 BLUE POLKADOT PARTY CANDLES, SET/10 RED POLKADOT PARTY CANDLES",0.5294117647058824,24.194117647058825,Medium
"STORAGE TIN VINTAGE DOILY, SET OF 4 KNICK KNACK TINS DOILY",STORAGE TIN VINTAGE LEAF,0.5555555555555555,36.269841269841265,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, BLUE HARMONICA IN BOX","REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK",0.5555555555555555,21.157407407407405,Medium
"SET OF TEA COFFEE SUGAR TINS PANTRY, SET OF 3 REGENCY CAKE TINS",STORAGE TIN VINTAGE LEAF,0.5555555555555555,36.269841269841265,Medium
"SET OF TEA COFFEE SUGAR TINS PANTRY, SET OF 3 REGENCY CAKE TINS",SET OF 60 PANTRY DESIGN CAKE CASES,0.5555555555555555,9.764957264957264,Medium
"SET OF 60 PANTRY DESIGN CAKE CASES, SET OF 3 REGENCY CAKE TINS",SET OF TEA COFFEE SUGAR TINS PANTRY,0.45454545454545453,14.837662337662337,Medium
"REGENCY CAKESTAND 3 TIER, GUMBALL COAT RACK","ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, BLUE HARMONICA IN BOX",0.4166666666666667,21.15740740740741,Medium
SKETCHBOOK MAGNETIC SHOPPING LIST,"SET OF 4 KNICK KNACK TINS LONDON, SET OF 3 REGENCY CAKE TINS",0.45454545454545453,41.54545454545455,Medium
"RED  HARMONICA IN BOX, GUMBALL COAT RACK","ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER, BLUE HARMONICA IN BOX",0.625,57.125,Medium
STORAGE TIN VINTAGE DOILY,"SET OF 4 KNICK KNACK TINS DOILY, SET OF 3 REGENCY CAKE TINS",0.4615384615384615,23.435897435897434,Medium
"SET OF 4 KNICK KNACK TINS DOILY, SET OF 3 REGENCY CAKE TINS",STORAGE TIN VINTAGE DOILY,0.6666666666666666,23.435897435897434,Medium
"STORAGE TIN VINTAGE DOILY, SET OF 3 REGENCY CAKE TINS",SET OF 4 KNICK KNACK TINS DOILY,0.6666666666666666,14.507936507936508,Medium
"STORAGE TIN VINTAGE DOILY, SET OF 4 KNICK KNACK TINS DOILY",SET OF 3 REGENCY CAKE TINS,0.6666666666666666,9.520833333333334,Medium
"SET OF 60 PANTRY DESIGN CAKE CASES, SET OF 3 REGENCY CAKE TINS",SET OF 4 KNICK KNACK TINS DOILEY,0.45454545454545453,14.837662337662337,Medium
"SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX",SET OF 2 TEA TOWELS APPLE AND PEARS,0.5,10.386363636363637,Medium
"SET OF 2 TEA TOWELS APPLE AND PEARS, SPACEBOY LUNCH BOX",SPACEBOY BIRTHDAY CARD,0.625,12.982954545454545,Medium
SKETCHBOOK MAGNETIC SHOPPING LIST,"SET OF 12 MINI LOAF BAKING CASES, SET OF 6 SNACK LOAF BAKING CASES",0.45454545454545453,17.310606060606062,Medium
"SET OF 12 MINI LOAF BAKING CASES, SET OF 6 SNACK LOAF BAKING CASES",SKETCHBOOK MAGNETIC SHOPPING LIST,0.4166666666666667,17.310606060606062,Medium
"RED TOADSTOOL LED NIGHT LIGHT, ALARM CLOCK BAKELIKE PINK","PLASTERS IN TIN WOODLAND ANIMALS, PLASTERS IN TIN CIRCUS PARADE, REGENCY CAKESTAND 3 TIER",0.5,25.38888888888889,Medium
"GUMBALL COAT RACK, 6 RIBBONS RUSTIC CHARM","ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",0.625,47.60416666666667,Medium
"RED TOADSTOOL LED NIGHT LIGHT, REGENCY CAKESTAND 3 TIER","PLASTERS IN TIN WOODLAND ANIMALS, ALARM CLOCK BAKELIKE PINK, PLASTERS IN TIN CIRCUS PARADE",0.4166666666666667,21.15740740740741,Medium
"SET/6 RED SPOTTY PAPER CUPS, SET/6 RED SPOTTY PAPER PLATES",SET/20 RED RETROSPOT PAPER NAPKINS,0.47619047619047616,8.369963369963369,Medium
"SPACEBOY CHILDRENS BOWL, SPACEBOY CHILDRENS CUP",WOODLAND CHARLOTTE BAG,0.4117647058823529,3.2444219066937117,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX","ROBOT BIRTHDAY CARD, 6 RIBBONS RUSTIC CHARM",0.5555555555555555,36.269841269841265,Medium
"ROBOT BIRTHDAY CARD, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD","SPACEBOY LUNCH BOX, 6 RIBBONS RUSTIC CHARM",0.625,28.5625,Medium
"SPACEBOY LUNCH BOX, 6 RIBBONS RUSTIC CHARM","ROBOT BIRTHDAY CARD, ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD",0.5,28.5625,Medium
SPACEBOY CHILDRENS CUP,"SPACEBOY CHILDRENS BOWL, SPACEBOY LUNCH BOX",0.4,20.31111111111111,Medium
SPACEBOY CHILDRENS BOWL,"SPACEBOY CHILDRENS CUP, SPACEBOY LUNCH BOX",0.4210526315789474,19.242105263157896,Medium
"ROBOT BIRTHDAY CARD, SPACEBOY LUNCH BOX","ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD, 6 RIBBONS RUSTIC CHARM",0.625,57.125,Medium
"SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX","ROBOT BIRTHDAY CARD, ROUND SNACK BOXES SET OF4 WOODLAND, 6 RIBBONS RUSTIC CHARM",0.5,38.083333333333336,Medium
"SPACEBOY CHILDRENS BOWL, SPACEBOY CHILDRENS CUP",SPACEBOY LUNCH BOX,0.47058823529411764,4.575719649561952,Medium
"SPACEBOY BIRTHDAY CARD, SPACEBOY LUNCH BOX",SPACEBOY CHILDRENS CUP,0.5,11.425,Medium
"SPACEBOY CHILDRENS CUP, SPACEBOY LUNCH BOX",SPACEBOY BIRTHDAY CARD,0.5,10.386363636363637,Medium
"ROBOT BIRTHDAY CARD, ROUND SNACK BOXES SET OF4 WOODLAND","SPACEBOY LUNCH BOX, SPACEBOY BIRTHDAY CARD, 6 RIBBONS RUSTIC CHARM",0.5555555555555555,50.77777777777777,Medium
SPACEBOY CHILDRENS CUP,"SPACEBOY CHILDRENS BOWL, SPACEBOY BIRTHDAY CARD",0.4,20.31111111111111,Medium
SPACEBOY CHILDRENS BOWL,"SPACEBOY CHILDRENS CUP, SPACEBOY BIRTHDAY CARD",0.4210526315789474,21.380116959064328,Medium
"ROBOT BIRTHDAY CARD, SPACEBOY BIRTHDAY CARD","SPACEBOY LUNCH BOX, ROUND SNACK BOXES SET OF4 WOODLAND, 6 RIBBONS RUSTIC CHARM",0.5,25.38888888888889,Medium
"ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD","ROBOT BIRTHDAY CARD, SPACEBOY LUNCH BOX, 6 RIBBONS RUSTIC CHARM",0.4166666666666667,38.083333333333336,Medium
"SPACEBOY CHILDRENS BOWL, SPACEBOY CHILDRENS CUP",SPACEBOY BIRTHDAY CARD,0.47058823529411764,9.775401069518717,Medium
"SKULL LUNCH BOX WITH CUTLERY, SPACEBOY LUNCH BOX",STRAWBERRY LUNCH BOX WITH CUTLERY,0.625,7.934027777777778,Medium
"STRAWBERRY LUNCH BOX WITH CUTLERY, SPACEBOY LUNCH BOX",SKULL LUNCH BOX WITH CUTLERY,0.5555555555555555,9.764957264957264,Medium
